time,index,energy
9130.000000, 3, 285397.134010727
9131.000000, 3, 284606.131050508
9132.000000, 3, 283822.888861838
9133.000000, 3, 282965.453552589
9134.000000, 3, 282163.285272384
9135.000000, 3, 281404.882763235
9136.000000, 3, 280650.244775990
9137.000000, 3, 279893.440031050
9138.000000, 3, 279112.738337413
9139.000000, 3, 278338.479172653
9140.000000, 3, 277582.191186534
9141.000000, 3, 276839.402763601
9142.000000, 3, 276062.826016272
9143.000000, 3, 275300.545186453
9144.000000, 3, 274556.973447427
9145.000000, 3, 273825.835376602
9146.000000, 3, 273111.014522503
9147.000000, 3, 272368.856740700
9148.000000, 3, 271664.441016385
9149.000000, 3, 270944.657503680
9150.000000, 3, 270233.816729930
9151.000000, 3, 269470.513842437
9152.000000, 3, 268731.931749727
9153.000000, 3, 267994.986025515
9154.000000, 3, 267267.322792214
9155.000000, 3, 266574.559600955
9156.000000, 3, 265878.171526096
9157.000000, 3, 265178.148751253
9158.000000, 3, 264479.735533253
9159.000000, 3, 263772.586696992
9160.000000, 3, 263085.416926721
9161.000000, 3, 262385.432820257
9162.000000, 3, 261683.226948905
9163.000000, 3, 261003.140825948
9164.000000, 3, 260339.977959114
9165.000000, 3, 259666.525964013
9166.000000, 3, 258999.522549147
9167.000000, 3, 258333.395183304
9168.000000, 3, 257684.360794434
9169.000000, 3, 256990.920492778
9170.000000, 3, 256325.468684435
9171.000000, 3, 255670.779389535
9172.000000, 3, 254989.339020446
9173.000000, 3, 254342.079304272
9174.000000, 3, 253679.379584274
9175.000000, 3, 253038.743363059
9176.000000, 3, 252350.701735187
9177.000000, 3, 251736.412047659
9178.000000, 3, 251115.819873500
9179.000000, 3, 250488.500836157
9180.000000, 3, 249869.348769738
9181.000000, 3, 249238.611659186
9182.000000, 3, 248619.239691207
9183.000000, 3, 248008.314328930
9184.000000, 3, 247405.703918252
9185.000000, 3, 246796.463548799
9186.000000, 3, 246213.138248927
9187.000000, 3, 245609.538247034
9188.000000, 3, 245009.047811392
9189.000000, 3, 244379.303981364
9190.000000, 3, 243764.583040930
9191.000000, 3, 243198.683588730
9192.000000, 3, 242608.241805715
9193.000000, 3, 242039.858009642
9194.000000, 3, 241452.391924442
9195.000000, 3, 240851.827518274
9196.000000, 3, 240288.960714110
9197.000000, 3, 239724.143501795
9198.000000, 3, 239147.686860228
9199.000000, 3, 238586.084014633
9200.000000, 3, 238010.633646522
9201.000000, 3, 237437.464236350
9202.000000, 3, 236877.075124483
9203.000000, 3, 236329.044773337
9204.000000, 3, 235783.220589965
9205.000000, 3, 235240.651988545
9206.000000, 3, 234689.011670455
9207.000000, 3, 234130.926472701
9208.000000, 3, 233573.220771229
9209.000000, 3, 233040.535941515
9210.000000, 3, 232515.623127336
9211.000000, 3, 231980.435410649
9212.000000, 3, 231451.208687115
9213.000000, 3, 230925.753723309
9214.000000, 3, 230404.710486158
9215.000000, 3, 229849.802225414
9216.000000, 3, 229315.905293640
9217.000000, 3, 228803.329726137
9218.000000, 3, 228289.294099129
9219.000000, 3, 227774.096605766
9220.000000, 3, 227278.056171522
9221.000000, 3, 226761.796982837
9222.000000, 3, 226263.266559185
9223.000000, 3, 225752.615210928
9224.000000, 3, 225274.243643311
9225.000000, 3, 224777.825160650
9226.000000, 3, 224297.776939685
9227.000000, 3, 223802.433088133
9228.000000, 3, 223308.901137759
9229.000000, 3, 222815.019282980
9230.000000, 3, 222338.340714890
9231.000000, 3, 221850.217821512
9232.000000, 3, 221382.410255618
9233.000000, 3, 220910.210369601
9234.000000, 3, 220434.134314352
9235.000000, 3, 219976.071863087
9236.000000, 3, 219479.176063233
9237.000000, 3, 218983.758796163
9238.000000, 3, 218525.954027834
9239.000000, 3, 218077.446597308
9240.000000, 3, 217612.737577478
9241.000000, 3, 217146.381107116
9242.000000, 3, 216714.737391158
9243.000000, 3, 216256.469682225
9244.000000, 3, 215811.573983493
9245.000000, 3, 215361.529237151
9246.000000, 3, 214920.639582698
9247.000000, 3, 214475.625791215
9248.000000, 3, 214018.978238638
9249.000000, 3, 213583.278992863
9250.000000, 3, 213144.782124677
9251.000000, 3, 212722.927681203
9252.000000, 3, 212299.465908772
9253.000000, 3, 211867.356282579
9254.000000, 3, 211448.495442707
9255.000000, 3, 211021.721083089
9256.000000, 3, 210591.972931448
