time,index,energy
  1.000000, 1, 393216.019374846
  2.000000, 1, 393216.019374846
  3.000000, 1, 393216.019374846
  4.000000, 1, 393216.019374846
  5.000000, 1, 393216.019374846
  6.000000, 1, 393216.019374846
  7.000000, 1, 393216.019374846
  8.000000, 1, 393216.019374846
  9.000000, 1, 393216.019374846
 10.000000, 1, 393216.019374846
 11.000000, 1, 393216.019374846
 12.000000, 1, 393216.059374847
 13.000000, 1, 393198.369042607
 14.000000, 1, 393037.058481754
 15.000000, 1, 392965.414946228
 16.000000, 1, 392722.815381168
 17.000000, 1, 392414.957689802
 18.000000, 1, 392105.555046105
 19.000000, 1, 391613.474373485
 20.000000, 1, 391242.648379321
 21.000000, 1, 390551.241768543
 22.000000, 1, 390167.012047594
 23.000000, 1, 389813.138015016
 24.000000, 1, 389425.489186216
 25.000000, 1, 389157.962795795
 26.000000, 1, 388705.172414384
 27.000000, 1, 388420.115924592
 28.000000, 1, 388238.492282708
 29.000000, 1, 387876.689950256
 30.000000, 1, 387651.073849170
 31.000000, 1, 387417.397051956
 32.000000, 1, 387226.188203131
 33.000000, 1, 387006.457427472
 34.000000, 1, 386826.134441875
 35.000000, 1, 386628.614000292
 36.000000, 1, 386299.374886497
 37.000000, 1, 386042.014947886
 38.000000, 1, 385780.034554213
 39.000000, 1, 385542.530051761
 40.000000, 1, 385268.625321874
 41.000000, 1, 384987.233703669
 42.000000, 1, 384809.202273368
 43.000000, 1, 384549.331075033
 44.000000, 1, 384321.577642934
 45.000000, 1, 384062.560484790
 46.000000, 1, 383789.838435222
 47.000000, 1, 383532.721473303
 48.000000, 1, 383279.235597957
 49.000000, 1, 383049.670893406
 50.000000, 1, 382715.661854498
 51.000000, 1, 382483.105238261
 52.000000, 1, 382191.105677299
 53.000000, 1, 381880.780116260
 54.000000, 1, 381633.956821716
 55.000000, 1, 381349.707322381
 56.000000, 1, 381046.585599316
 57.000000, 1, 380819.845158457
 58.000000, 1, 380579.063085863
 59.000000, 1, 380352.755154506
 60.000000, 1, 380121.502471808
 61.000000, 1, 379845.340766938
 62.000000, 1, 379577.762997635
 63.000000, 1, 379374.262982814
 64.000000, 1, 379098.978770897
 65.000000, 1, 378863.510589026
 66.000000, 1, 378608.749166820
 67.000000, 1, 378394.355868894
 68.000000, 1, 378091.185191581
 69.000000, 1, 377844.097674334
 70.000000, 1, 377566.116708941
 71.000000, 1, 377269.371333591
 72.000000, 1, 377017.333408267
 73.000000, 1, 376774.515219527
 74.000000, 1, 376578.851754991
 75.000000, 1, 376354.387502366
 76.000000, 1, 376164.076068992
 77.000000, 1, 375886.502483399
 78.000000, 1, 375648.079642561
 79.000000, 1, 375374.984746400
 80.000000, 1, 375165.558677309
 81.000000, 1, 374950.069276720
 82.000000, 1, 374706.589914343
 83.000000, 1, 374527.796949563
 84.000000, 1, 374296.250999981
 85.000000, 1, 374081.273842255
 86.000000, 1, 373853.395826533
 87.000000, 1, 373633.201703647
 88.000000, 1, 373351.397258718
 89.000000, 1, 373113.124056766
 90.000000, 1, 372919.826153017
 91.000000, 1, 372708.329900766
 92.000000, 1, 372501.814589112
 93.000000, 1, 372235.297988379
 94.000000, 1, 372028.971391104
 95.000000, 1, 371810.787415896
 96.000000, 1, 371632.732650264
 97.000000, 1, 371434.989430389
 98.000000, 1, 371208.382854080
 99.000000, 1, 371006.452396664
100.000000, 1, 370790.942662611
101.000000, 1, 370583.075738833
102.000000, 1, 370353.300694819
103.000000, 1, 370088.262256756
104.000000, 1, 369882.811675627
105.000000, 1, 369682.393632403
106.000000, 1, 369475.898262402
107.000000, 1, 369309.028170617
108.000000, 1, 369123.789896486
109.000000, 1, 368943.772275553
110.000000, 1, 368736.516756241
111.000000, 1, 368552.855554614
112.000000, 1, 368345.476618338
113.000000, 1, 368164.178598198
114.000000, 1, 367914.572382074
115.000000, 1, 367699.054457859
116.000000, 1, 367494.080390543
117.000000, 1, 367305.143883184
118.000000, 1, 367128.782062475
119.000000, 1, 366944.250236504
120.000000, 1, 366757.994232014
121.000000, 1, 366562.999008589
122.000000, 1, 366382.723567749
123.000000, 1, 366208.243070898
124.000000, 1, 366015.999556687
125.000000, 1, 365823.985236655
126.000000, 1, 365638.249940095
127.000000, 1, 365448.728763489
128.000000, 1, 365255.473496282
129.000000, 1, 365080.541676183
130.000000, 1, 364901.193868213
131.000000, 1, 364731.831227045
132.000000, 1, 364541.789582898
133.000000, 1, 364356.971673895
134.000000, 1, 364153.856371227
135.000000, 1, 363977.976694191
136.000000, 1, 363802.166820343
137.000000, 1, 363620.598251021
138.000000, 1, 363447.956651996
139.000000, 1, 363267.456983681
140.000000, 1, 363095.384800055
141.000000, 1, 362917.621361406
142.000000, 1, 362731.226544439
143.000000, 1, 362547.575309300
144.000000, 1, 362374.396473964
145.000000, 1, 362194.557901159
146.000000, 1, 362025.786775791
147.000000, 1, 361852.632984284
148.000000, 1, 361673.006704094
149.000000, 1, 361505.234824491
150.000000, 1, 361307.758441667
151.000000, 1, 361138.033389007
152.000000, 1, 360967.076978454
153.000000, 1, 360802.055911908
154.000000, 1, 360624.751207619
155.000000, 1, 360447.306830679
156.000000, 1, 360282.801113215
157.000000, 1, 360106.901003843
158.000000, 1, 359931.551098813
159.000000, 1, 359754.115073683
160.000000, 1, 359573.262996117
161.000000, 1, 359392.297174860
162.000000, 1, 359218.258440755
163.000000, 1, 359031.859584753
164.000000, 1, 358864.921850836
165.000000, 1, 358699.434394088
166.000000, 1, 358526.211676036
167.000000, 1, 358350.335815440
168.000000, 1, 358186.912381202
169.000000, 1, 358006.671883795
170.000000, 1, 357842.915617884
171.000000, 1, 357687.657333372
172.000000, 1, 357527.731354752
173.000000, 1, 357364.331520008
174.000000, 1, 357202.716343323
175.000000, 1, 357041.334064230
176.000000, 1, 356867.074641730
177.000000, 1, 356696.606392846
178.000000, 1, 356531.206368622
179.000000, 1, 356369.423557220
180.000000, 1, 356197.112451382
181.000000, 1, 356032.756435286
182.000000, 1, 355872.195939858
183.000000, 1, 355703.373824242
184.000000, 1, 355544.351788102
185.000000, 1, 355379.632403464
186.000000, 1, 355228.340642546
187.000000, 1, 355073.005264128
188.000000, 1, 354916.003599884
189.000000, 1, 354754.798053011
190.000000, 1, 354600.482291892
191.000000, 1, 354446.436160971
192.000000, 1, 354277.228439571
193.000000, 1, 354124.889185984
194.000000, 1, 353956.423484856
195.000000, 1, 353795.848726296
196.000000, 1, 353642.943130990
197.000000, 1, 353482.432006442
198.000000, 1, 353321.325033931
199.000000, 1, 353154.020865054
200.000000, 1, 353001.415842201
201.000000, 1, 352846.972983955
202.000000, 1, 352696.523485480
203.000000, 1, 352538.616361019
204.000000, 1, 352384.664563828
205.000000, 1, 352231.845003308
206.000000, 1, 352065.609295453
207.000000, 1, 351904.634992453
208.000000, 1, 351743.521269450
209.000000, 1, 351589.179214988
210.000000, 1, 351423.866589266
211.000000, 1, 351270.289750825
212.000000, 1, 351115.631491049
213.000000, 1, 350952.285445095
214.000000, 1, 350802.339834340
215.000000, 1, 350651.834814521
216.000000, 1, 350503.759722701
217.000000, 1, 350346.156552389
218.000000, 1, 350192.221806923
219.000000, 1, 350036.215906094
220.000000, 1, 349884.334046769
221.000000, 1, 349726.352279717
222.000000, 1, 349574.385728118
223.000000, 1, 349423.124717939
224.000000, 1, 349272.173926234
225.000000, 1, 349119.459990575
226.000000, 1, 348969.679797737
227.000000, 1, 348817.812301338
228.000000, 1, 348658.781822304
229.000000, 1, 348510.681806024
230.000000, 1, 348363.125079978
231.000000, 1, 348210.205121891
232.000000, 1, 348065.986416931
233.000000, 1, 347913.595939975
234.000000, 1, 347764.227241339
235.000000, 1, 347612.725409544
236.000000, 1, 347453.916418006
237.000000, 1, 347308.788536948
238.000000, 1, 347171.765752995
239.000000, 1, 347028.148147671
240.000000, 1, 346873.644447406
241.000000, 1, 346725.981546974
242.000000, 1, 346575.753182123
243.000000, 1, 346429.862913673
244.000000, 1, 346289.233600252
245.000000, 1, 346147.409705081
246.000000, 1, 346004.035149325
247.000000, 1, 345851.573627937
248.000000, 1, 345712.128449331
249.000000, 1, 345572.294587335
250.000000, 1, 345426.342607708
251.000000, 1, 345277.833031251
252.000000, 1, 345134.616420791
253.000000, 1, 344992.780198928
254.000000, 1, 344851.161473558
255.000000, 1, 344711.754728823
256.000000, 1, 344567.217965471
257.000000, 1, 344423.579020416
258.000000, 1, 344286.833794199
259.000000, 1, 344143.818558667
